"","name","decade","HEPATITIS","MEASLES","MUMPS","PERTUSSIS","POLIO","RUBELLA","SMALLPOX","Longitude","Latitude"
"103","GEORGIA",1940,0,2.96920997920998,0,0.595751503006012,0.112645011600928,0,0.00511520737327189,-83.4605747984169,32.6563861163626
"104","GEORGIA",1950,0,2.803539445629,0,0.452763636363636,0,0,0,-83.4605747984169,32.6563861163626
"105","GEORGIA",1960,0.36265306122449,0.142506203473945,0.304285714285714,0,0,0,0,-83.4605747984169,32.6563861163626
"106","GEORGIA",1970,0.359874213836478,0.126620689655172,0.0114044943820225,0.0619791666666667,0,0.0117933130699088,0,-83.4605747984169,32.6563861163626
"107","GEORGIA",1980,0.122280701754386,0.076600790513834,0.0142398286937901,0.0267541766109785,0,0.00637931034482759,0,-83.4605747984169,32.6563861163626
"108","GEORGIA",1990,0.0892447129909366,0.0249576271186441,0.0121522309711286,0.0100923787528868,0,0.0133333333333333,0,-83.4605747984169,32.6563861163626
"109","GEORGIA",2000,0.0689587852494577,0.000512820512820513,0.0011214953271028,0.0107021791767554,0,0.00142857142857143,0,-83.4605747984169,32.6563861163626
"110","GEORGIA",2010,0.00705882352941176,0,0,0.0184,0,0,0,-83.4605747984169,32.6563861163626
"111","HAWAII",1920,0,0,0,0,0,0,0,-155.518374996018,19.5980836509612
"112","HAWAII",1930,0,0,0,0,0,0,0,-155.518374996018,19.5980836509612
"113","HAWAII",1940,0,0,0,0,0,0,0,-155.518374996018,19.5980836509612
"114","HAWAII",1950,0,13.3259154929577,0,0.522647058823529,0,0,0,-155.518374996018,19.5980836509612
"115","HAWAII",1960,0.377295081967213,5.3466313559322,2.25410526315789,0,0,1.52620689655172,0,-155.518374996018,19.5980836509612
"116","HAWAII",1970,0.533209302325581,0.278195652173913,0.8014859437751,0.148888888888889,0,0.193850931677019,0,-155.518374996018,19.5980836509612
"117","HAWAII",1980,0.218355555555556,0.0737340153452685,0.0422413793103448,0.153554817275748,0,0.0496954314720812,0,-155.518374996018,19.5980836509612
"118","HAWAII",1990,0.154028985507246,0.044525993883792,0.0383842794759825,0.0804241071428571,0,0.02078125,0,-155.518374996018,19.5980836509612
"119","HAWAII",2000,0.0218378378378378,0.0098780487804878,0.0424347826086957,0.0793170731707317,0,0,0,-155.518374996018,19.5980836509612
"120","HAWAII",2010,0.011044776119403,0,0,0.116969696969697,0,0,0,-155.518374996018,19.5980836509612
"121","IDAHO",1920,0,2.36789473684211,0,0,0.0993203883495146,0,2.00990196078431,-114.659404388127,44.3895321321709
"122","IDAHO",1930,0,5.84783529411765,0,1.46254901960784,0.0964285714285714,0,0.767321772639692,-114.659404388127,44.3895321321709
"123","IDAHO",1940,0,6.62271221532091,0,1.33675510204082,0.270697674418605,0,0.0506849315068493,-114.659404388127,44.3895321321709
"124","IDAHO",1950,0,7.76063025210084,0,1.2035,0,0,0.255,-114.659404388127,44.3895321321709
"125","IDAHO",1960,0.479363057324841,5.3330081300813,1.09045454545455,0,0,0.643366336633663,0,-114.659404388127,44.3895321321709
"126","IDAHO",1970,0.561299303944316,0.729665970772443,0.383627049180328,0.189545454545455,0,0.176588486140725,0,-114.659404388127,44.3895321321709
"127","IDAHO",1980,0.414780058651026,0.0784210526315789,0.0267441860465116,0.195354838709677,0,0.025,0,-114.659404388127,44.3895321321709
"128","IDAHO",1990,0.339425287356322,0.369142857142857,0.0333062330623306,0.305010893246187,0,0.0282266009852217,0,-114.659404388127,44.3895321321709
"129","IDAHO",2000,0.0346341463414634,0.00347826086956522,0.00686567164179105,0.134425887265136,0,0,0,-114.659404388127,44.3895321321709
"130","IDAHO",2010,0.00884210526315789,0,0,0.186764705882353,0,0,0,-114.659404388127,44.3895321321709
"131","ILLINOIS",1920,0,5.81173076923077,0,0,0.0249038461538462,0,0.761456310679612,-89.1484635763952,40.124916201555
"132","ILLINOIS",1930,0,7.44418287937743,0,3.30019417475728,0.100038834951456,0,0.233127413127413,-89.1484635763952,40.124916201555
"133","ILLINOIS",1940,0,4.90522633744856,0,1.42591085271318,0.243087557603687,0,0.0152764976958525,-89.1484635763952,40.124916201555
"134","ILLINOIS",1950,0,4.48020080321285,0,0.367609427609428,0,0,0,-89.1484635763952,40.124916201555
"135","ILLINOIS",1960,0.281756097560976,1.91684931506849,0.743469387755102,0,0,0.426666666666667,0,-89.1484635763952,40.124916201555
"136","ILLINOIS",1970,0.26864,0.406181102362205,0.420371819960861,0.0356395348837209,0,0.153214285714286,0,-89.1484635763952,40.124916201555
"137","ILLINOIS",1980,0.0853494623655914,0.0821681415929204,0.122490039840637,0.0159733333333333,0,0.0118973214285714,0,-89.1484635763952,40.124916201555
